Projection_ID	confidence_level
evm.model.hic_scaffold_1_pilon.433.1118	partial
evm.model.hic_scaffold_1_pilon.433.20	partial
evm.model.hic_scaffold_1_pilon.433.4759	partial
evm.model.hic_scaffold_1_pilon.915.-1	partial
evm.model.hic_scaffold_1_pilon.325.225	average_confidence
evm.model.hic_scaffold_10_pilon.1295.28658	partial
evm.model.hic_scaffold_6_pilon.1549.8490	partial
evm.model.hic_scaffold_7_pilon.396.25575	average_confidence
evm.model.hic_scaffold_7_pilon.396.25973	average_confidence
evm.model.hic_scaffold_7_pilon.396.9960	average_confidence
evm.model.hic_scaffold_7_pilon.396.11211	partial
evm.model.hic_scaffold_7_pilon.396.11671	partial
evm.model.hic_scaffold_1_pilon.414.1118	partial
evm.model.hic_scaffold_1_pilon.414.20	partial
evm.model.hic_scaffold_1_pilon.414.4759	partial
evm.model.hic_scaffold_7_pilon.1188.4158	average_confidence
evm.model.hic_scaffold_5_pilon.1304.5234	average_confidence
evm.model.hic_scaffold_13_pilon.151.7847	partial
evm.model.hic_scaffold_9_pilon.284.1467	average_confidence
evm.model.hic_scaffold_10_pilon.189.335	partial
evm.model.hic_scaffold_10_pilon.189.12116	partial
evm.model.hic_scaffold_10_pilon.775.34334	partial
evm.model.hic_scaffold_8_pilon.795.1416	high_confidence
evm.model.hic_scaffold_1_pilon.826.84	partial
evm.model.hic_scaffold_1_pilon.826.208	partial
evm.model.hic_scaffold_1_pilon.826.2509	partial
evm.model.hic_scaffold_2_pilon.150.5878	partial
evm.model.hic_scaffold_2_pilon.150.32703	partial
evm.model.hic_scaffold_1_pilon.249.20	partial
evm.model.hic_scaffold_1_pilon.249.10	partial
evm.model.hic_scaffold_1_pilon.249.67	partial
evm.model.hic_scaffold_1_pilon.249.95	partial
evm.model.hic_scaffold_1_pilon.249.733	partial
evm.model.hic_scaffold_4_pilon.22.7225	partial
evm.model.hic_scaffold_1_pilon.18.-1	partial
evm.model.hic_scaffold_10_pilon.763.11306	partial
evm.model.hic_scaffold_10_pilon.763.16355	partial
evm.model.hic_scaffold_10_pilon.763.26544	partial
evm.model.hic_scaffold_10_pilon.763.30742	partial
evm.model.hic_scaffold_10_pilon.763.34964	partial
evm.model.hic_scaffold_8_pilon.221.1867	partial
evm.model.hic_scaffold_3_pilon.649.3536	partial
evm.model.hic_scaffold_3_pilon.649.18013	average_confidence
evm.model.hic_scaffold_1_pilon.597.20	partial
evm.model.hic_scaffold_6_pilon.1087.1240	high_confidence
evm.model.hic_scaffold_6_pilon.1087.5021	average_confidence
evm.model.hic_scaffold_6_pilon.265.1722	partial
evm.model.hic_scaffold_6_pilon.630.26560	partial
evm.model.hic_scaffold_40_pilon.10.13479	partial
evm.model.hic_scaffold_9_pilon.169.-1	low_confidence
evm.model.hic_scaffold_9_pilon.553.2363	partial
evm.model.hic_scaffold_4_pilon.1170.2656	average_confidence
evm.model.hic_scaffold_7_pilon.613.19992	average_confidence
evm.model.hic_scaffold_7_pilon.613.27929	average_confidence
evm.model.hic_scaffold_7_pilon.613.31303	average_confidence
evm.model.hic_scaffold_10_pilon.764.16032	average_confidence
evm.model.hic_scaffold_10_pilon.764.24906	partial
evm.model.hic_scaffold_43_pilon.3.12861	partial
evm.model.hic_scaffold_43_pilon.3.18243	partial
evm.model.hic_scaffold_4_pilon.613.285	high_confidence
evm.model.hic_scaffold_10_pilon.45.24028	partial
evm.model.hic_scaffold_7_pilon.128.3587	average_confidence
evm.model.hic_scaffold_3_pilon.1268.6651	average_confidence
evm.model.hic_scaffold_10_pilon.648.260	average_confidence
evm.model.hic_scaffold_7_pilon.1304.4238	high_confidence
evm.model.hic_scaffold_10_pilon.573.8724	average_confidence
evm.model.hic_scaffold_1_pilon.171.55	average_confidence
evm.model.hic_scaffold_5_pilon.1124.-1	partial
evm.model.hic_scaffold_6_pilon.973.30	high_confidence
evm.model.hic_scaffold_2_pilon.4.273	average_confidence
evm.model.hic_scaffold_5_pilon.337.1296	partial
evm.model.hic_scaffold_5_pilon.208.18556	partial
evm.model.hic_scaffold_9_pilon.682.12747	partial
evm.model.hic_scaffold_10_pilon.1341.4354	average_confidence
evm.model.hic_scaffold_5_pilon.222.1005	partial
evm.model.hic_scaffold_9_pilon.703.8001	average_confidence
evm.model.hic_scaffold_5_pilon.1258.5792	partial
evm.model.hic_scaffold_5_pilon.1258.6726	partial
evm.model.hic_scaffold_5_pilon.1258.8062	partial
evm.model.hic_scaffold_1_pilon.536.20	partial
evm.model.hic_scaffold_4_pilon.1271.-1	partial
evm.model.hic_scaffold_12_pilon.16.2464	average_confidence
evm.model.hic_scaffold_7_pilon.491.46	partial
evm.model.hic_scaffold_7_pilon.1084.-1	partial
evm.model.hic_scaffold_6_pilon.171.2279	average_confidence
evm.model.hic_scaffold_10_pilon.996.-1	partial
evm.model.hic_scaffold_7_pilon.865.9987	partial
evm.model.hic_scaffold_7_pilon.865.9602	partial
evm.model.hic_scaffold_22_pilon.7.6639	partial
evm.model.hic_scaffold_9_pilon.1169.2317	average_confidence
evm.model.hic_scaffold_8_pilon.745.39	average_confidence
evm.model.hic_scaffold_8_pilon.823.1073	high_confidence
evm.model.hic_scaffold_4_pilon.772.1447	high_confidence
evm.model.hic_scaffold_3_pilon.591.17053	low_confidence
evm.model.hic_scaffold_3_pilon.591.10540	partial
evm.model.hic_scaffold_10_pilon.350.16319	partial
evm.model.hic_scaffold_10_pilon.350.25782	average_confidence
evm.model.hic_scaffold_7_pilon.1408.5238	partial
evm.model.hic_scaffold_7_pilon.1408.8302	partial
evm.model.hic_scaffold_2_pilon.571.32545	partial
evm.model.hic_scaffold_2_pilon.571.17824	partial
evm.model.hic_scaffold_2_pilon.400.23234	low_confidence
evm.model.hic_scaffold_3_pilon.551.2	partial
evm.model.hic_scaffold_3_pilon.551.1497	partial
evm.model.hic_scaffold_5_pilon.1098.2847	average_confidence
evm.model.hic_scaffold_1_pilon.1038.44	average_confidence
evm.model.hic_scaffold_10_pilon.425.3655	partial
evm.model.hic_scaffold_10_pilon.425.17644	average_confidence
evm.model.hic_scaffold_19_pilon.2.1266	partial
evm.model.hic_scaffold_6_pilon.1827.24333	partial
evm.model.hic_scaffold_6_pilon.1827.4934	partial
evm.model.hic_scaffold_14_pilon.1.-1	partial
evm.model.hic_scaffold_3_pilon.1438.13850	partial
evm.model.hic_scaffold_3_pilon.1438.15272	partial
evm.model.hic_scaffold_2_pilon.1.-1	partial
evm.model.hic_scaffold_7_pilon.1451.12275	partial
evm.model.hic_scaffold_4_pilon.93.7425	partial
evm.model.hic_scaffold_4_pilon.93.5435	average_confidence
evm.model.hic_scaffold_4_pilon.93.6943	average_confidence
evm.model.hic_scaffold_15_pilon.77.9973	low_confidence
evm.model.hic_scaffold_10_pilon.894.12268	average_confidence
evm.model.hic_scaffold_10_pilon.894.13603	partial
evm.model.hic_scaffold_8_pilon.705.15011	average_confidence
evm.model.hic_scaffold_8_pilon.705.15037	partial
evm.model.hic_scaffold_6_pilon.200.1041	average_confidence
evm.model.hic_scaffold_13_pilon.55.13457	average_confidence
evm.model.hic_scaffold_8_pilon.186.1846	partial
evm.model.hic_scaffold_35_pilon.23.23098	partial
evm.model.hic_scaffold_5_pilon.1230.12935	average_confidence
evm.model.hic_scaffold_40_pilon.3.7448	partial
evm.model.hic_scaffold_9_pilon.1526.8521	partial
evm.model.hic_scaffold_7_pilon.1537.7995	average_confidence
evm.model.hic_scaffold_4_pilon.127.5933	partial
evm.model.hic_scaffold_6_pilon.1699.6703	average_confidence
evm.model.hic_scaffold_9_pilon.539.5763	average_confidence
evm.model.hic_scaffold_9_pilon.539.35271	average_confidence
evm.model.hic_scaffold_2_pilon.336.12532	partial
evm.model.hic_scaffold_6_pilon.365.365	average_confidence
evm.model.hic_scaffold_7_pilon.533.-1	average_confidence
evm.model.hic_scaffold_4_pilon.679.1318	partial
evm.model.hic_scaffold_5_pilon.511.2495	high_confidence
evm.model.hic_scaffold_8_pilon.652.531	high_confidence
evm.model.hic_scaffold_7_pilon.691.6929	partial
evm.model.hic_scaffold_5_pilon.119.12472	partial
evm.model.hic_scaffold_5_pilon.119.10621	partial
evm.model.hic_scaffold_3_pilon.705.1398	average_confidence
evm.model.hic_scaffold_4_pilon.1045.22113	average_confidence
evm.model.hic_scaffold_4_pilon.1045.27353	partial
evm.model.hic_scaffold_1_pilon.149.95	partial
evm.model.hic_scaffold_7_pilon.889.27917	partial
evm.model.hic_scaffold_6_pilon.1572.16763	average_confidence
evm.model.hic_scaffold_5_pilon.1263.3760	average_confidence
evm.model.hic_scaffold_6_pilon.1752.3277	high_confidence
evm.model.hic_scaffold_6_pilon.1356.311	high_confidence
evm.model.hic_scaffold_4_pilon.308.8293	average_confidence
evm.model.hic_scaffold_22_pilon.1.7451	partial
evm.model.hic_scaffold_5_pilon.1443.1170	average_confidence
evm.model.hic_scaffold_9_pilon.1665.19	average_confidence
evm.model.hic_scaffold_3_pilon.1111.2414	partial
evm.model.hic_scaffold_3_pilon.1337.6831	average_confidence
evm.model.hic_scaffold_7_pilon.582.11485	average_confidence
evm.model.hic_scaffold_6_pilon.1569.11198	average_confidence
evm.model.hic_scaffold_3_pilon.104.492	partial
evm.model.hic_scaffold_6_pilon.360.-1	average_confidence
evm.model.hic_scaffold_13_pilon.9.894	partial
evm.model.hic_scaffold_9_pilon.1222.17486	partial
evm.model.hic_scaffold_1_pilon.135.-1	average_confidence
evm.model.hic_scaffold_1_pilon.908.1429	high_confidence
evm.model.hic_scaffold_4_pilon.843.5849	average_confidence
evm.model.hic_scaffold_4_pilon.843.27433	partial
evm.model.hic_scaffold_6_pilon.1186.122	average_confidence
evm.model.hic_scaffold_1_pilon.1153.170	average_confidence
evm.model.hic_scaffold_10_pilon.118.6807	partial
evm.model.hic_scaffold_10_pilon.118.25844	partial
evm.model.hic_scaffold_7_pilon.741.6791	average_confidence
evm.model.hic_scaffold_7_pilon.741.10498	partial
evm.model.hic_scaffold_3_pilon.878.2477	high_confidence
evm.model.hic_scaffold_1_pilon.1132.25318	average_confidence
evm.model.hic_scaffold_8_pilon.261.969	partial
evm.model.hic_scaffold_11_pilon.38.2187	high_confidence
evm.model.hic_scaffold_7_pilon.683.11981	partial
evm.model.hic_scaffold_7_pilon.683.15953	partial
evm.model.hic_scaffold_7_pilon.683.20359	partial
evm.model.hic_scaffold_7_pilon.683.21162	partial
evm.model.hic_scaffold_47_pilon.20.207	high_confidence
evm.model.hic_scaffold_6_pilon.674.5734	partial
evm.model.hic_scaffold_6_pilon.674.8322	partial
evm.model.hic_scaffold_6_pilon.674.13066	partial
evm.model.hic_scaffold_6_pilon.674.14804	partial
evm.model.hic_scaffold_6_pilon.674.18515	partial
evm.model.hic_scaffold_6_pilon.674.23775	partial
evm.model.hic_scaffold_6_pilon.674.25405	partial
evm.model.hic_scaffold_6_pilon.674.14045	partial
evm.model.hic_scaffold_6_pilon.674.14755	low_confidence
evm.model.hic_scaffold_6_pilon.674.15163	partial
evm.model.hic_scaffold_6_pilon.674.15871	partial
evm.model.hic_scaffold_6_pilon.674.18794	partial
evm.model.hic_scaffold_6_pilon.674.22636	partial
evm.model.hic_scaffold_6_pilon.674.24025	partial
evm.model.hic_scaffold_6_pilon.674.24584	partial
evm.model.hic_scaffold_6_pilon.674.24960	partial
evm.model.hic_scaffold_6_pilon.674.26483	partial
evm.model.hic_scaffold_6_pilon.674.28446	partial
evm.model.hic_scaffold_6_pilon.674.29129	partial
evm.model.hic_scaffold_6_pilon.674.33407	low_confidence
evm.model.hic_scaffold_6_pilon.674.35234	partial
evm.model.hic_scaffold_4_pilon.648.8105	average_confidence
evm.model.hic_scaffold_5_pilon.923.435	average_confidence
evm.model.hic_scaffold_11_pilon.45.7994	average_confidence
evm.model.hic_scaffold_7_pilon.1546.325	average_confidence
evm.model.hic_scaffold_7_pilon.1546.20690	average_confidence
evm.model.hic_scaffold_6_pilon.842.1907	partial
evm.model.hic_scaffold_6_pilon.842.18757	partial
evm.model.hic_scaffold_6_pilon.842.4326	partial
evm.model.hic_scaffold_6_pilon.842.13478	partial
evm.model.hic_scaffold_5_pilon.89.24	partial
evm.model.hic_scaffold_6_pilon.1425.5	partial
evm.model.hic_scaffold_6_pilon.588.1	partial
evm.model.hic_scaffold_6_pilon.588.2218	partial
evm.model.hic_scaffold_9_pilon.1543.8	partial
evm.model.hic_scaffold_2_pilon.671.30733	partial
evm.model.hic_scaffold_4_pilon.784.9856	average_confidence
evm.model.hic_scaffold_4_pilon.748.4265	average_confidence
evm.model.hic_scaffold_3_pilon.1449.-1	average_confidence
evm.model.hic_scaffold_6_pilon.1806.3119	partial
evm.model.hic_scaffold_6_pilon.810.1535	average_confidence
evm.model.hic_scaffold_2_pilon.326.23552	partial
evm.model.hic_scaffold_2_pilon.326.22068	partial
evm.model.hic_scaffold_2_pilon.326.30228	partial
evm.model.hic_scaffold_2_pilon.326.30300	partial
evm.model.hic_scaffold_2_pilon.326.31493	partial
evm.model.hic_scaffold_2_pilon.326.33728	partial
evm.model.hic_scaffold_2_pilon.326.34890	low_confidence
evm.model.hic_scaffold_6_pilon.856.1352	partial
evm.model.hic_scaffold_4_pilon.836.256	high_confidence
evm.model.hic_scaffold_9_pilon.653.6094	average_confidence
evm.model.hic_scaffold_9_pilon.653.13330	partial
evm.model.hic_scaffold_1_pilon.287.20	partial
evm.model.hic_scaffold_1_pilon.287.10	partial
evm.model.hic_scaffold_1_pilon.287.67	partial
evm.model.hic_scaffold_1_pilon.287.95	partial
evm.model.hic_scaffold_1_pilon.287.733	partial
evm.model.hic_scaffold_5_pilon.205.-1	partial
evm.model.hic_scaffold_7_pilon.1312.7705	partial
evm.model.hic_scaffold_7_pilon.1312.4514	partial
evm.model.scaffold968_size2137.1.16655	average_confidence
evm.model.hic_scaffold_9_pilon.1315.5678	partial
evm.model.hic_scaffold_9_pilon.1315.6930	partial
evm.model.hic_scaffold_9_pilon.1315.11509	partial
evm.model.contig_47_pilon.1.30750	low_confidence
evm.model.hic_scaffold_4_pilon.1304.782	high_confidence
evm.model.hic_scaffold_4_pilon.1074.9666	partial
evm.model.hic_scaffold_4_pilon.1074.7643	partial
evm.model.hic_scaffold_5_pilon.796.3140	average_confidence
evm.model.hic_scaffold_10_pilon.937.4604	average_confidence
evm.model.hic_scaffold_7_pilon.1263.3764	partial
evm.model.hic_scaffold_7_pilon.1263.28001	partial
evm.model.hic_scaffold_7_pilon.1263.7577	partial
evm.model.hic_scaffold_7_pilon.1263.31772	partial
evm.model.hic_scaffold_7_pilon.800.29718	partial
evm.model.hic_scaffold_3_pilon.1040.1724	partial
evm.model.hic_scaffold_3_pilon.1040.3729	average_confidence
evm.model.hic_scaffold_1_pilon.391.584	average_confidence
evm.model.hic_scaffold_6_pilon.1076.591	high_confidence
evm.model.hic_scaffold_9_pilon.1839.2172	average_confidence
evm.model.hic_scaffold_5_pilon.295.1862	average_confidence
evm.model.hic_scaffold_3_pilon.1287.286	average_confidence
evm.model.hic_scaffold_3_pilon.1287.12425	partial
evm.model.hic_scaffold_3_pilon.206.-1	partial
evm.model.contig_106_pilon.1.3085	average_confidence
evm.model.hic_scaffold_7_pilon.755.3977	partial
evm.model.hic_scaffold_6_pilon.1319.146	high_confidence
evm.model.hic_scaffold_3_pilon.1369.2459	average_confidence
evm.model.hic_scaffold_8_pilon.260.9	partial
evm.model.hic_scaffold_8_pilon.260.3562	partial
evm.model.hic_scaffold_14_pilon.92.-1	average_confidence
evm.model.hic_scaffold_5_pilon.1219.1376	average_confidence
evm.model.hic_scaffold_9_pilon.1633.882	average_confidence
evm.model.hic_scaffold_9_pilon.1896.3369	partial
evm.model.hic_scaffold_3_pilon.42.1800	partial
evm.model.hic_scaffold_1_pilon.1159.27	high_confidence
evm.model.hic_scaffold_3_pilon.1465.-1	partial
evm.model.hic_scaffold_10_pilon.968.649	average_confidence
evm.model.hic_scaffold_16_pilon.175.8190	partial
evm.model.hic_scaffold_4_pilon.1020.-1	partial
evm.model.hic_scaffold_9_pilon.1191.-1	partial
evm.model.hic_scaffold_6_pilon.1421.1263	average_confidence
evm.model.hic_scaffold_9_pilon.1345.13676	partial
evm.model.hic_scaffold_10_pilon.279.21547	partial
evm.model.hic_scaffold_2_pilon.182.9675	high_confidence
evm.model.hic_scaffold_10_pilon.1397.18213	partial
evm.model.hic_scaffold_3_pilon.718.7054	partial
evm.model.hic_scaffold_2_pilon.314.5543	partial
evm.model.hic_scaffold_2_pilon.314.12529	partial
evm.model.hic_scaffold_3_pilon.290.1089	partial
evm.model.hic_scaffold_7_pilon.1292.1468	average_confidence
evm.model.hic_scaffold_1_pilon.75.33	average_confidence
evm.model.hic_scaffold_3_pilon.854.11102	average_confidence
evm.model.hic_scaffold_1_pilon.1020.84	partial
evm.model.hic_scaffold_5_pilon.1171.9991	average_confidence
evm.model.hic_scaffold_6_pilon.1599.1275	average_confidence
evm.model.hic_scaffold_4_pilon.289.11025	partial
evm.model.hic_scaffold_9_pilon.1882.2688	average_confidence
evm.model.hic_scaffold_10_pilon.988.690	high_confidence
evm.model.hic_scaffold_9_pilon.1832.18499	partial
evm.model.hic_scaffold_1_pilon.1035.44	average_confidence
evm.model.hic_scaffold_16_pilon.150.132	partial
evm.model.hic_scaffold_16_pilon.150.5552	partial
evm.model.hic_scaffold_16_pilon.150.22881	partial
evm.model.hic_scaffold_7_pilon.332.4367	average_confidence
evm.model.hic_scaffold_1_pilon.800.301	average_confidence
evm.model.hic_scaffold_7_pilon.1542.288	high_confidence
evm.model.hic_scaffold_4_pilon.402.100	partial
evm.model.hic_scaffold_4_pilon.402.6089	partial
evm.model.hic_scaffold_4_pilon.402.7560	partial
evm.model.hic_scaffold_4_pilon.402.21587	average_confidence
evm.model.hic_scaffold_4_pilon.402.30711	average_confidence
evm.model.hic_scaffold_10_pilon.1157.1934	average_confidence
evm.model.hic_scaffold_2_pilon.752.182	partial
evm.model.hic_scaffold_7_pilon.115.16647	partial
evm.model.hic_scaffold_7_pilon.670.7465	high_confidence
evm.model.hic_scaffold_10_pilon.961.13542	partial
evm.model.hic_scaffold_10_pilon.961.26896	partial
evm.model.hic_scaffold_1_pilon.1163.98	average_confidence
evm.model.hic_scaffold_9_pilon.290.2314	average_confidence
evm.model.hic_scaffold_12_pilon.52.2869	average_confidence
evm.model.hic_scaffold_6_pilon.1420.1263	partial
evm.model.hic_scaffold_2_pilon.111.15548	average_confidence
evm.model.hic_scaffold_2_pilon.111.17127	average_confidence
evm.model.hic_scaffold_2_pilon.111.20783	partial
evm.model.hic_scaffold_2_pilon.111.24034	partial
evm.model.hic_scaffold_2_pilon.111.24718	partial
evm.model.hic_scaffold_2_pilon.111.25106	average_confidence
evm.model.hic_scaffold_2_pilon.111.26450	partial
evm.model.hic_scaffold_2_pilon.111.32108	partial
evm.model.hic_scaffold_7_pilon.529.-1	partial
evm.model.hic_scaffold_2_pilon.148.6927	partial
evm.model.hic_scaffold_2_pilon.148.13076	partial
evm.model.hic_scaffold_2_pilon.530.7230	partial
evm.model.hic_scaffold_3_pilon.409.461	high_confidence
evm.model.hic_scaffold_7_pilon.640.3339	average_confidence
evm.model.hic_scaffold_7_pilon.721.2465	high_confidence
evm.model.hic_scaffold_50_pilon.28.13986	average_confidence
evm.model.hic_scaffold_2_pilon.428.11500	partial
evm.model.hic_scaffold_4_pilon.1012.7898	partial
evm.model.hic_scaffold_3_pilon.121.492	partial
evm.model.hic_scaffold_5_pilon.562.234	partial
evm.model.hic_scaffold_4_pilon.1050.3564	average_confidence
evm.model.hic_scaffold_1_pilon.396.1118	partial
evm.model.hic_scaffold_1_pilon.396.20	partial
evm.model.hic_scaffold_1_pilon.396.4759	partial
evm.model.hic_scaffold_1_pilon.866.17	average_confidence
evm.model.hic_scaffold_4_pilon.380.1717	average_confidence
evm.model.hic_scaffold_4_pilon.380.34342	average_confidence
evm.model.hic_scaffold_6_pilon.565.23859	partial
evm.model.hic_scaffold_8_pilon.330.1367	partial
evm.model.hic_scaffold_9_pilon.753.975	average_confidence
evm.model.hic_scaffold_1_pilon.422.221	average_confidence
evm.model.hic_scaffold_9_pilon.610.18101	partial
evm.model.hic_scaffold_4_pilon.417.812	partial
evm.model.hic_scaffold_8_pilon.439.1894	partial
evm.model.hic_scaffold_5_pilon.1202.169	average_confidence
evm.model.hic_scaffold_6_pilon.926.15956	partial
evm.model.hic_scaffold_6_pilon.926.30818	partial
evm.model.hic_scaffold_5_pilon.1279.16573	partial
evm.model.hic_scaffold_9_pilon.129.1076	partial
evm.model.hic_scaffold_1_pilon.932.105	high_confidence
evm.model.hic_scaffold_4_pilon.673.10526	average_confidence
evm.model.hic_scaffold_7_pilon.1528.4443	average_confidence
evm.model.hic_scaffold_6_pilon.1809.22574	partial
evm.model.hic_scaffold_6_pilon.1370.-1	partial
evm.model.hic_scaffold_1_pilon.374.95	average_confidence
evm.model.hic_scaffold_6_pilon.875.2952	average_confidence
evm.model.hic_scaffold_9_pilon.228.6080	partial
evm.model.hic_scaffold_1_pilon.204.7865	average_confidence
evm.model.hic_scaffold_7_pilon.934.618	partial
evm.model.hic_scaffold_1_pilon.893.3	average_confidence
evm.model.hic_scaffold_2_pilon.258.193	partial
evm.model.hic_scaffold_5_pilon.617.4625	partial
evm.model.hic_scaffold_5_pilon.617.31149	average_confidence
evm.model.hic_scaffold_3_pilon.473.1700	average_confidence
evm.model.hic_scaffold_3_pilon.613.2	high_confidence
evm.model.hic_scaffold_4_pilon.951.2474	partial
evm.model.hic_scaffold_4_pilon.951.14388	average_confidence
evm.model.hic_scaffold_4_pilon.951.23195	partial
evm.model.hic_scaffold_3_pilon.1447.8180	high_confidence
evm.model.hic_scaffold_4_pilon.974.2094	partial
evm.model.hic_scaffold_56_pilon.17.8306	partial
evm.model.hic_scaffold_4_pilon.1274.4047	partial
evm.model.hic_scaffold_4_pilon.1274.1307	partial
evm.model.hic_scaffold_8_pilon.546.417	partial
evm.model.hic_scaffold_1_pilon.238.253	high_confidence
evm.model.hic_scaffold_1_pilon.1138.347	high_confidence
evm.model.hic_scaffold_6_pilon.227.1	partial
evm.model.hic_scaffold_9_pilon.94.126	partial
evm.model.hic_scaffold_9_pilon.94.149	partial
evm.model.hic_scaffold_21_pilon.7.34175	average_confidence
evm.model.hic_scaffold_6_pilon.21.4468	high_confidence
evm.model.hic_scaffold_10_pilon.659.27711	partial
evm.model.hic_scaffold_2_pilon.392.6594	partial
evm.model.hic_scaffold_1_pilon.666.212	average_confidence
evm.model.hic_scaffold_3_pilon.525.-1	average_confidence
evm.model.hic_scaffold_3_pilon.1265.23379	partial
evm.model.hic_scaffold_4_pilon.1365.2861	high_confidence
evm.model.hic_scaffold_10_pilon.265.3245	partial
evm.model.hic_scaffold_8_pilon.489.417	partial
evm.model.hic_scaffold_8_pilon.358.-1	average_confidence
evm.model.hic_scaffold_9_pilon.1137.6	partial
evm.model.hic_scaffold_8_pilon.436.10073	partial
evm.model.hic_scaffold_10_pilon.589.15424	partial
evm.model.hic_scaffold_8_pilon.642.3951	partial
evm.model.hic_scaffold_1_pilon.13.10348	average_confidence
evm.model.hic_scaffold_1_pilon.13.11010	average_confidence
evm.model.hic_scaffold_1_pilon.13.11620	average_confidence
evm.model.hic_scaffold_1_pilon.13.12474	average_confidence
evm.model.hic_scaffold_1_pilon.13.12541	average_confidence
evm.model.hic_scaffold_1_pilon.13.13238	average_confidence
evm.model.hic_scaffold_1_pilon.13.26260	partial
evm.model.hic_scaffold_1_pilon.13.32297	partial
evm.model.hic_scaffold_1_pilon.13.7018	average_confidence
evm.model.hic_scaffold_1_pilon.13.17290	average_confidence
evm.model.hic_scaffold_1_pilon.13.18468	low_confidence
evm.model.hic_scaffold_1_pilon.13.18609	average_confidence
evm.model.hic_scaffold_1_pilon.13.19407	average_confidence
evm.model.hic_scaffold_1_pilon.13.22124	average_confidence
evm.model.hic_scaffold_1_pilon.13.23680	partial
evm.model.hic_scaffold_1_pilon.13.24791	partial
evm.model.hic_scaffold_1_pilon.13.26408	partial
evm.model.hic_scaffold_1_pilon.13.29710	partial
evm.model.hic_scaffold_1_pilon.13.31567	partial
evm.model.hic_scaffold_1_pilon.13.35134	partial
evm.model.hic_scaffold_14_pilon.36.2391	average_confidence
evm.model.hic_scaffold_5_pilon.331.17996	average_confidence
evm.model.hic_scaffold_5_pilon.331.14110	partial
evm.model.hic_scaffold_5_pilon.331.19377	partial
evm.model.hic_scaffold_5_pilon.331.31705	partial
evm.model.hic_scaffold_6_pilon.1629.343	average_confidence
evm.model.hic_scaffold_9_pilon.907.765	average_confidence
evm.model.hic_scaffold_6_pilon.1393.2112	low_confidence
evm.model.hic_scaffold_10_pilon.351.16319	average_confidence
evm.model.hic_scaffold_10_pilon.351.19733	partial
evm.model.hic_scaffold_9_pilon.695.7332	partial
evm.model.hic_scaffold_9_pilon.695.694	low_confidence
evm.model.hic_scaffold_2_pilon.749.13543	partial
evm.model.hic_scaffold_3_pilon.289.1089	average_confidence
evm.model.hic_scaffold_1_pilon.305.67	partial
evm.model.WTDall_ctg7826.2.31866	partial
evm.model.hic_scaffold_3_pilon.608.-1	partial
evm.model.hic_scaffold_9_pilon.911.-1	partial
evm.model.hic_scaffold_7_pilon.990.314	average_confidence
evm.model.hic_scaffold_5_pilon.256.447	partial
evm.model.hic_scaffold_10_pilon.1020.21533	partial
evm.model.hic_scaffold_8_pilon.35.9	average_confidence
evm.model.hic_scaffold_50_pilon.30.10349	partial
evm.model.hic_scaffold_4_pilon.660.3861	partial
evm.model.hic_scaffold_3_pilon.1441.12238	partial
evm.model.hic_scaffold_2_pilon.193.-1	partial
evm.model.hic_scaffold_6_pilon.819.1740	average_confidence
evm.model.hic_scaffold_9_pilon.498.11253	partial
evm.model.hic_scaffold_6_pilon.1527.3724	partial
evm.model.hic_scaffold_6_pilon.1527.12365	partial
evm.model.hic_scaffold_5_pilon.853.5486	partial
evm.model.hic_scaffold_9_pilon.720.5528	high_confidence
evm.model.hic_scaffold_8_pilon.839.2585	average_confidence
evm.model.hic_scaffold_7_pilon.104.12542	average_confidence
evm.model.hic_scaffold_7_pilon.804.30788	partial
evm.model.hic_scaffold_7_pilon.858.13804	average_confidence
evm.model.hic_scaffold_1_pilon.10.787	average_confidence
evm.model.hic_scaffold_6_pilon.223.258	average_confidence
evm.model.hic_scaffold_6_pilon.1111.-1	partial
evm.model.hic_scaffold_6_pilon.1338.271	high_confidence
evm.model.hic_scaffold_10_pilon.1243.600	average_confidence
evm.model.hic_scaffold_10_pilon.120.6807	partial
evm.model.hic_scaffold_10_pilon.120.12273	partial
evm.model.hic_scaffold_10_pilon.120.11278	partial
evm.model.hic_scaffold_7_pilon.240.22166	partial
evm.model.hic_scaffold_5_pilon.769.13268	partial
evm.model.hic_scaffold_5_pilon.769.29806	partial
evm.model.hic_scaffold_2_pilon.689.19995	partial
evm.model.hic_scaffold_15_pilon.80.7291	average_confidence
evm.model.hic_scaffold_1_pilon.147.95	partial
evm.model.hic_scaffold_5_pilon.859.2291	average_confidence
evm.model.hic_scaffold_6_pilon.1581.10871	average_confidence
evm.model.hic_scaffold_6_pilon.1581.24602	average_confidence
evm.model.hic_scaffold_6_pilon.1581.30972	average_confidence
evm.model.hic_scaffold_62_pilon.24.6670	partial
evm.model.hic_scaffold_6_pilon.1245.2395	high_confidence
evm.model.hic_scaffold_6_pilon.968.1133	high_confidence
evm.model.hic_scaffold_1_pilon.805.208	average_confidence
evm.model.hic_scaffold_8_pilon.421.417	partial
evm.model.hic_scaffold_8_pilon.421.6300	partial
evm.model.hic_scaffold_5_pilon.992.9033	partial
evm.model.hic_scaffold_3_pilon.378.3382	high_confidence
evm.model.hic_scaffold_6_pilon.244.926	average_confidence
evm.model.hic_scaffold_3_pilon.130.801	average_confidence
