"OG"	"group"	"Dcor_Gene"	"Liom_Gene"	"Liom_change"	"Liom_beta_D1"	"Liom_beta_d2"	"Liom_padj_D1vC"	"Liom_padj_D2vC"	"Annotation"	"Dcor_change"	"Dcor_beta_D1"	"Dcor_beta_d2"	"Dcor_padj_D1vC"	"Dcor_padj_D2vC"
"OG0002525"	3132	"Dcor_evm.model.hic_scaffold_6_pilon.499"	"Liom_evm.model.scaffold16594.3"	"other"	1.26906655864753	0.862530123827376	0.0163548020110317	0.176624939319609	"Intraflagellar transport protein 172 homolog"	"other"	-3.10365193678463	-2.62947995297541	0.118019303596694	0.00776044238024089
"OG0002526"	3133	"Dcor_evm.model.hic_scaffold_6_pilon.441"	"Liom_evm.model.scaffold56991.1"	"not_sig"	0.529951920783702	0.0237221807665946	0.388398383649121	0.985802263371668	"uncharacterized protein LOC111508673"	"other"	-0.854416912528699	0.29195851226776	0.0747400131688026	0.280816765719973
"OG0002528"	3134	"Dcor_evm.model.hic_scaffold_13_pilon.108"	"Liom_evm.model.scaffold39638.1"	"not_tested"	NA	NA	NA	NA	"Dynein light chain roadblock-type 2 "	"not_tested"	NA	NA	NA	NA
"OG0002528"	3134	"Dcor_evm.model.hic_scaffold_9_pilon.562"	"Liom_evm.model.scaffold39638.1"	"not_tested"	NA	NA	NA	NA	"Dynein light chain roadblock-type 2 "	"other"	-1.20870824638625	-1.56574521182406	0.375215573912852	0.0131674259967496
"OG0002528"	3135	"Dcor_evm.model.hic_scaffold_9_pilon.1560"	"Liom_evm.model.scaffold38507.3"	"not_sig"	0.333167157459052	-0.107954433998443	0.627095396344367	0.934461633991213	"Dynein light chain roadblock-type 2"	"other"	0.928158754742641	0.173646079104412	0.0119909091015932	0.449343120787393
"OG0002529"	3136	"Dcor_evm.model.hic_scaffold_9_pilon.780"	"Liom_evm.model.scaffold26751.1"	"not_sig"	-1.06731898258864	0.517132806756656	0.116979320324893	0.622323661297357	"Fanconi-associated nuclease 1 homolog"	"other"	-1.87842185243899	0.0235043168999469	0.0583817325564707	0.973619921231329
"OG0002530"	3137	"Dcor_evm.model.hic_scaffold_4_pilon.1053"	"Liom_evm.model.scaffold07816.1"	"not_sig"	-1.78906611359379	0.729276314403832	0.34512564068764	0.828243184843356	"uncharacterized protein BDFB_002220, partial"	"not_tested"	NA	NA	NA	NA
"OG0002531"	3138	"Dcor_evm.model.hic_scaffold_8_pilon.173"	"Liom_evm.model.scaffold34248.4"	"not_sig"	-0.429109679446955	0.682195696707295	0.400413512497093	0.184992442754464	"Lysine-specific demethylase lid"	"not_sig"	0.120973890295485	0.353633691666466	0.868349684470803	0.2344113725893
"OG0002532"	3139	"Dcor_evm.model.hic_scaffold_11_pilon.52"	"Liom_evm.model.scaffold06671.1"	"not_tested"	NA	NA	NA	NA	"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10"	"not_tested"	NA	NA	NA	NA
"OG0002532"	3139	"Dcor_evm.model.hic_scaffold_4_pilon.823"	"Liom_evm.model.scaffold06671.1"	"not_tested"	NA	NA	NA	NA	"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10"	"not_tested"	NA	NA	NA	NA
"OG0002532"	3140	"Dcor_evm.model.hic_scaffold_1_pilon.797"	"Liom_evm.model.scaffold40977.1"	"other"	-1.60232980508202	-1.35858511789176	0.000494948096909144	0.00499176456081849	"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10"	"not_sig"	0.13387261228743	-0.244206673026702	0.826994499545707	0.353465608716048
"OG0002533"	3141	"Dcor_evm.model.hic_scaffold_6_pilon.134"	"Liom_evm.model.scaffold21222.2"	"not_sig"	-0.262587752460499	0.292061022846985	0.612218602165718	0.673665331772966	"Transcription factor 25"	"other"	0.471229246597123	-0.087194143138586	0.131990041010567	0.644780441906696
"OG0002534"	3142	"Dcor_evm.model.hic_scaffold_4_pilon.467"	"Liom_evm.model.scaffold36244.1"	"other"	-1.6769723755869	-1.72924571789704	0.0049046861193381	0.00450258229045728	"Prolyl 4-hydroxylase subunit alpha-1"	"other"	-1.26615863500431	-1.6832921706236	0.158963138341567	7.3384332376724e-05
"OG0002534"	3142	"Dcor_evm.model.hic_scaffold_4_pilon.467"	"Liom_evm.model.scaffold03312.2"	"ctrl-enriched"	-2.09748070210019	-2.31739161705755	0.0403364110476327	0.0278449442217965	"Prolyl 4-hydroxylase subunit alpha-1"	"other"	-1.26615863500431	-1.6832921706236	0.158963138341567	7.3384332376724e-05
"OG0002535"	3143	"Dcor_evm.model.hic_scaffold_7_pilon.185"	"Liom_evm.model.scaffold57504.1"	"other"	1.34546961357274	1.20892316649343	0.00392611025729205	0.0142483127758961	"PREDICTED: exostosin-3"	"not_sig"	0.186695390232846	-0.0786537858393301	0.854351346470784	0.876939417068828
"OG0002536"	3144	"Dcor_evm.model.hic_scaffold_4_pilon.1091"	"Liom_evm.model.scaffold48884.2"	"not_sig"	0.934704593495807	0.717525723905875	0.162986437538286	0.400503019853654	"DNA mismatch repair protein Mlh1"	"other"	-2.45261255899072	-2.19454749945028	0.220820483037707	0.027561237794199
"OG0002536"	3144	"Dcor_evm.model.hic_scaffold_5_pilon.1488"	"Liom_evm.model.scaffold48884.2"	"not_sig"	0.934704593495807	0.717525723905875	0.162986437538286	0.400503019853654	"DNA mismatch repair protein Mlh1"	"not_tested"	NA	NA	NA	NA
"OG0002536"	3144	"Dcor_evm.model.hic_scaffold_5_pilon.1489"	"Liom_evm.model.scaffold48884.2"	"not_sig"	0.934704593495807	0.717525723905875	0.162986437538286	0.400503019853654	"DNA mismatch repair protein Mlh1"	"not_tested"	NA	NA	NA	NA
"OG0002536"	3144	"Dcor_evm.model.hic_scaffold_4_pilon.1091"	"Liom_evm.model.scaffold33946.2"	"not_tested"	NA	NA	NA	NA	"DNA mismatch repair protein Mlh1"	"other"	-2.45261255899072	-2.19454749945028	0.220820483037707	0.027561237794199
"OG0002536"	3144	"Dcor_evm.model.hic_scaffold_5_pilon.1488"	"Liom_evm.model.scaffold33946.2"	"not_tested"	NA	NA	NA	NA	"DNA mismatch repair protein Mlh1"	"not_tested"	NA	NA	NA	NA
"OG0002536"	3144	"Dcor_evm.model.hic_scaffold_5_pilon.1489"	"Liom_evm.model.scaffold33946.2"	"not_tested"	NA	NA	NA	NA	"DNA mismatch repair protein Mlh1"	"not_tested"	NA	NA	NA	NA
"OG0002537"	3145	"Dcor_evm.model.hic_scaffold_7_pilon.23"	"Liom_evm.model.scaffold14743.1"	"not_tested"	NA	NA	NA	NA	"Heparan sulfate 2-O-sulfotransferase pipe"	"not_tested"	NA	NA	NA	NA
"OG0002538"	3146	"Dcor_evm.model.hic_scaffold_56_pilon.13"	"Liom_evm.model.scaffold35367.1"	"not_sig"	-0.354720460503609	-0.540990862012272	0.671433689578425	0.594674836395806	"ATP synthase subunit beta, mitochondrial"	"not_sig"	0.152390776015514	-0.252569138592864	0.86018421293748	0.503252108262952
"OG0002539"	3147	"Dcor_evm.model.hic_scaffold_6_pilon.545"	"Liom_evm.model.scaffold42102.1"	"not_sig"	0.682206139328771	1.1406933960264	0.427567395280492	0.187908512886592	"Putative ATP-dependent RNA helicase TDRD12"	"other"	-0.973873573210606	0.328117737784714	0.212447636530258	0.453846848970316
"OG0002539"	3147	"Dcor_evm.model.hic_scaffold_6_pilon.545"	"Liom_evm.model.scaffold18080.1"	"other"	0.145996809239068	1.33539993837014	0.860950291922332	0.026207147118136	"Putative ATP-dependent RNA helicase TDRD12"	"other"	-0.973873573210606	0.328117737784714	0.212447636530258	0.453846848970316
"OG0002539"	3147	"Dcor_evm.model.hic_scaffold_6_pilon.545"	"Liom_evm.model.scaffold31086.1"	"not_sig"	-0.320293377967903	0.67634819485335	0.739112974623853	0.524984903025306	"Putative ATP-dependent RNA helicase TDRD12"	"other"	-0.973873573210606	0.328117737784714	0.212447636530258	0.453846848970316
"OG0002540"	3148	"Dcor_evm.model.hic_scaffold_10_pilon.962"	"Liom_evm.model.scaffold48608.1"	"not_sig"	0.0117416845931338	0.629963675532539	0.98823539156969	0.348012803282639	"Ribosomal protein S6 kinase alpha-2"	"other"	0.190429455309643	0.928011647977817	0.839019314705971	0.00838387390757574
"OG0002541"	3149	"Dcor_evm.model.hic_scaffold_8_pilon.834"	"Liom_evm.model.scaffold45132.1"	"not_sig"	1.0469907749104	1.45316932869105	0.167041440843144	0.0538274961608414	"uncharacterized protein BDFB_000684"	"not_sig"	-0.0742261750888116	0.138433987864009	0.904831309935918	0.615616059417029
"OG0002542"	3150	"Dcor_evm.model.hic_scaffold_10_pilon.139"	"Liom_evm.model.scaffold03358.1"	"not_sig"	1.03459703660244	-0.584345688493142	0.446263490185488	0.792091656505316	"Exportin-4"	"not_sig"	-0.439904555013615	0.553160317769671	0.568419481175645	0.11477842353603
"OG0002542"	3150	"Dcor_evm.model.hic_scaffold_10_pilon.139"	"Liom_evm.model.scaffold27879.1"	"other"	0.943248465835838	0.755638649157954	0.0365856944192811	0.144132785966462	"Exportin-4"	"not_sig"	-0.439904555013615	0.553160317769671	0.568419481175645	0.11477842353603
"OG0002543"	3151	"Dcor_evm.model.hic_scaffold_6_pilon.371"	"Liom_evm.model.scaffold29695.2"	"other"	0.804485980627682	0.611642466379943	0.0175960213730273	0.121429215234276	"Bis(5'-adenosyl)-triphosphatase enpp4"	"not_sig"	0.515183682020305	0.531431223446473	0.454438145934112	0.105581837980196
"OG0002544"	3152	"Dcor_evm.model.hic_scaffold_6_pilon.769"	"Liom_evm.model.scaffold45913.1"	"not_sig"	1.770447604595	-0.279314495112484	0.1526643183138	0.918277957383621	"Lysosomal alpha-glucosidase"	"other"	1.46729435274858	0.0970617348493683	0.00577006945496818	0.792774508487337
"OG0002544"	3152	"Dcor_evm.model.hic_scaffold_16_pilon.58"	"Liom_evm.model.scaffold45913.1"	"not_sig"	1.770447604595	-0.279314495112484	0.1526643183138	0.918277957383621	"Lysosomal alpha-glucosidase"	"not_tested"	NA	NA	NA	NA
"OG0002544"	3152	"Dcor_evm.model.hic_scaffold_16_pilon.57"	"Liom_evm.model.scaffold45913.1"	"not_sig"	1.770447604595	-0.279314495112484	0.1526643183138	0.918277957383621	"Lysosomal alpha-glucosidase"	"not_tested"	NA	NA	NA	NA
"OG0002544"	3152	"Dcor_evm.model.hic_scaffold_6_pilon.769"	"Liom_evm.model.scaffold58925.1"	"other"	2.02494581261441	1.13980147441744	3.40664196841257e-05	0.0446592616779473	"Lysosomal alpha-glucosidase"	"other"	1.46729435274858	0.0970617348493683	0.00577006945496818	0.792774508487337
"OG0002544"	3152	"Dcor_evm.model.hic_scaffold_16_pilon.58"	"Liom_evm.model.scaffold58925.1"	"other"	2.02494581261441	1.13980147441744	3.40664196841257e-05	0.0446592616779473	"Lysosomal alpha-glucosidase"	"not_tested"	NA	NA	NA	NA
"OG0002544"	3152	"Dcor_evm.model.hic_scaffold_16_pilon.57"	"Liom_evm.model.scaffold58925.1"	"other"	2.02494581261441	1.13980147441744	3.40664196841257e-05	0.0446592616779473	"Lysosomal alpha-glucosidase"	"not_tested"	NA	NA	NA	NA
"OG0002547"	3153	"Dcor_evm.model.hic_scaffold_8_pilon.609"	"Liom_evm.model.scaffold23901.2"	"not_sig"	-0.654283138278578	0.173522978601604	0.0751934200942345	0.807221827504853	"Nucleoporin NUP188 homolog"	"other"	1.9032701462681	1.0003089603104	0.0414505281971338	0.0444748217972367
"OG0002548"	3154	"Dcor_evm.model.hic_scaffold_7_pilon.115"	"Liom_evm.model.scaffold45171.1"	"not_sig"	-0.166104630713452	-0.389589463884921	0.902935155370291	0.834578005316258	"Glycerophosphocholine phosphodiesterase GPCPD1"	"other"	-2.20141103046016	-0.639938907469024	0.0377637355249994	0.297511981663843
"OG0002549"	3155	"Dcor_evm.model.hic_scaffold_9_pilon.1139"	"Liom_evm.model.scaffold29376.1"	"other"	-2.7382080696823	-0.843467785797454	0.00424992015903908	0.594818468554435	"Transcription factor HNF-4 homolog"	"other"	-1.51859364982361	-1.13810154214581	0.04815057743962	0.00388683745940032
"OG0002550"	3156	"Dcor_evm.model.hic_scaffold_7_pilon.132"	"Liom_evm.model.scaffold17344.1"	"not_sig"	0.524704433791413	0.0673891343180425	0.352546599791356	0.955834993507635	"Ero1-like protein"	"not_sig"	0.805373299995886	0.338156779697399	0.170904830003796	0.291547562907037
"OG0002551"	3157	"Dcor_evm.model.hic_scaffold_10_pilon.987"	"Liom_evm.model.scaffold23837.1"	"not_sig"	-1.01911309985491	-0.50382251325517	0.643477230545026	0.894747353968986	"Sodium-dependent neutral amino acid transporter B(0)AT2"	"D1-enriched"	2.384394930075	-3.35775262449519	0.00208984571155285	1.72919970368386e-17
"OG0002552"	3158	"Dcor_evm.model.hic_scaffold_3_pilon.1347"	"Liom_evm.model.scaffold17823.1"	"not_tested"	NA	NA	NA	NA	"Lipase member H-B"	"D1-enriched"	3.56956788460612	-2.8626439253032	0.0112560662815257	0.00189209931114181
"OG0002552"	3159	"Dcor_evm.model.hic_scaffold_3_pilon.1348"	"Liom_evm.model.scaffold13605.1"	"not_sig"	-1.7969490822539	0.359727028108429	0.379246628954095	0.933366763325047	"Lipase member H"	"not_tested"	NA	NA	NA	NA
"OG0002553"	3160	"Dcor_evm.model.hic_scaffold_6_pilon.359"	"Liom_evm.model.scaffold00539.1"	"not_sig"	-2.57856978886337	-0.612728329606815	0.141312665819064	0.861648866666521	"Homeobox protein araucan"	"other"	-2.41402088759447	-4.82743973879374	0.112194048552999	2.71418607980489e-11
"OG0002554"	3161	"Dcor_evm.model.hic_scaffold_3_pilon.238"	"Liom_evm.model.scaffold07915.1"	"other"	1.96846964449908	1.09425542420258	6.71130670170976e-09	0.00333211395063115	"PHD finger protein 10"	"not_sig"	0.419619241175657	0.133509275907642	0.363084162744718	0.6053635091167
"OG0002555"	3162	"Dcor_evm.model.hic_scaffold_3_pilon.237"	"Liom_evm.model.scaffold20476.1"	"not_sig"	-0.287921459580707	0.556611506840684	0.80102717379297	0.699906774729115	"Vesicle-fusing ATPase 1"	"other"	-0.943000442860448	1.66027345572918	0.525760034623876	0.0119699220299056
"OG0002556"	3163	"Dcor_evm.model.hic_scaffold_3_pilon.155"	"Liom_evm.model.scaffold00754.1"	"not_sig"	0.260673423771832	0.121208236879902	0.509689394160091	0.861911552483971	"pre-rRNA processing protein FTSJ3"	"other"	0.336339747066276	0.987066909073326	0.710693926592063	0.00736833268112755
"OG0002557"	3164	"Dcor_evm.model.hic_scaffold_6_pilon.1733"	"Liom_evm.model.scaffold28672.1"	"not_sig"	0.526276576836221	-0.16815086764759	0.101163715153627	0.776158975661262	"Guanylate kinase"	"not_sig"	-0.185664815942837	-0.181151887111788	0.758337442604406	0.528655328781299
"OG0002558"	3165	"Dcor_evm.model.hic_scaffold_7_pilon.239"	"Liom_evm.model.scaffold52024.1"	"other"	-1.07794744044922	0.235268996104131	0.0394960318847469	0.82419209881021	"Transcription initiation factor TFIID subunit 6"	"not_sig"	0.0361578701002275	0.304653223386578	0.943409155076375	0.110966915066628
"OG0002559"	3166	"Dcor_evm.model.hic_scaffold_2_pilon.697"	"Liom_evm.model.scaffold24912.1"	"not_sig"	0.294565557572544	0.00229486633025711	0.746653452625937	0.999207143328425	"Probable ATP-dependent RNA helicase DDX55 homolog"	"not_sig"	-0.384760856919052	0.00129549722793456	0.58242632383333	0.997937349497712
"OG0002560"	3167	"Dcor_evm.model.hic_scaffold_2_pilon.365"	"Liom_evm.model.scaffold26718.2"	"not_sig"	0.0203370870674528	0.983219267522428	0.989665528440661	0.488824457419363	"Protein boule"	"other"	-3.29386246325459	-0.995971760886428	8.02610111614768e-05	0.0389389678694774
"OG0002562"	3168	"Dcor_evm.model.hic_scaffold_4_pilon.695"	"Liom_evm.model.scaffold38837.1"	"other"	-1.04630994691381	0.731540734184652	0.087541300680904	0.344100809424586	"Tyrosine-protein phosphatase non-receptor type 13"	"ctrl-enriched"	-3.75687051346346	-2.07200615607591	0.00781868719441876	0.00554427576826806
"OG0002563"	3169	"Dcor_evm.model.hic_scaffold_5_pilon.816"	"Liom_evm.model.scaffold37222.2"	"not_sig"	0.6604778473964	-0.332694495717727	0.452933818403918	0.824690836120244	"PREDICTED: uncharacterized protein LOC108568033"	"ctrl-enriched"	-4.10476053141377	-6.18274843737094	0.0455887176396929	1.14782959334927e-09
"OG0002563"	3170	"Dcor_evm.model.hic_scaffold_5_pilon.815"	"Liom_evm.model.scaffold37222.1"	"other"	-3.3162731876058	-0.361866190127831	0.000583132386731999	0.86793076358469	"PREDICTED: uncharacterized protein LOC108568032"	"other"	-2.55477100476995	-2.45584587295645	0.179618975903002	0.00785293298666872
"OG0002564"	3171	"Dcor_evm.model.hic_scaffold_9_pilon.1250"	"Liom_evm.model.scaffold29778.2"	"not_sig"	0.656034796970869	-0.816854408269139	0.333248166762441	0.272443450392293	"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial"	"not_sig"	-0.638856561230336	0.153941924455244	0.300196803804713	0.667230931896362
"OG0002565"	3172	"Dcor_evm.model.hic_scaffold_8_pilon.436"	"Liom_evm.model.scaffold07254.7"	"other"	-1.45170954721257	-0.0544324526987347	0.0246265431119982	0.972334432571688	"ArfGAP with SH3 domain, ANK repeat and PH domain-containing protein"	"other"	-2.54931828871682	-0.0527198115496136	0.00683314470050569	0.938039390973184
"OG0002566"	3173	"Dcor_evm.model.hic_scaffold_5_pilon.1320"	"Liom_evm.model.scaffold17946.1"	"ctrl-enriched"	-6.5776511877936	-2.41788769999192	1.99469264067265e-10	0.0438500339352682	"Protein borderless"	"not_sig"	-0.153573204537157	-0.344529592930301	0.865427712323287	0.368001947489288
"OG0002567"	3174	"Dcor_evm.model.hic_scaffold_16_pilon.89"	"Liom_evm.model.scaffold50354.2"	"not_sig"	-0.0735713369165436	0.36736959247055	0.907372935628094	0.583622574397889	"Nuclear valosin-containing protein-like"	"not_sig"	0.943360493691389	0.286413179751538	0.224649683226611	0.507218999554082
"OG0002567"	3174	"Dcor_evm.model.hic_scaffold_6_pilon.742"	"Liom_evm.model.scaffold50354.2"	"not_sig"	-0.0735713369165436	0.36736959247055	0.907372935628094	0.583622574397889	"Nuclear valosin-containing protein-like"	"not_sig"	0.228399385534515	0.848003674942386	0.912784347187647	0.330530491497492
"OG0002568"	3175	"Dcor_evm.model.hic_scaffold_6_pilon.299"	"Liom_evm.model.scaffold16688.1"	"not_sig"	-1.39899566906346	-2.96466039698616	0.400575360466089	0.0580247847302301	"PREDICTED: leucine-rich repeat-containing protein 15-like"	"other"	-0.429153447207076	-7.29282031215965	0.901584538159744	1.6325542577366e-09
"OG0002568"	3175	"Dcor_evm.model.hic_scaffold_6_pilon.299"	"Liom_evm.model.scaffold05333.1"	"other"	-3.53501864463123	-1.75987441244769	0.0126859885038542	0.348012803282639	"PREDICTED: leucine-rich repeat-containing protein 15-like"	"other"	-0.429153447207076	-7.29282031215965	0.901584538159744	1.6325542577366e-09
"OG0002569"	3176	"Dcor_evm.model.hic_scaffold_10_pilon.1125"	"Liom_evm.model.scaffold44602.1"	"ctrl-enriched"	-3.12074442658047	-3.19463191621997	0.0191490620980823	0.0209220349772273	"Organic cation transporter protein"	"other"	0.0178647757660256	-5.35037136923712	0.992442367032005	5.03918022329056e-20
"OG0002570"	3177	"Dcor_evm.model.hic_scaffold_6_pilon.332"	"Liom_evm.model.scaffold27352.2"	"not_sig"	-0.304252604654042	-0.644347530458814	0.579079615901102	0.22594516079744	"Cytochrome c oxidase subunit 6B1"	"not_sig"	0.581283349291887	-0.135061930581874	0.247063171581328	0.64587079179064
"OG0002570"	3178	"Dcor_evm.model.hic_scaffold_5_pilon.1109"	"Liom_evm.model.scaffold34707.1"	"not_sig"	-2.24563854899072	-1.13965226107272	0.0683938287516009	0.525948904048052	"Cytochrome c oxidase subunit 6b-1"	"not_tested"	NA	NA	NA	NA
"OG0002571"	3179	"Dcor_evm.model.hic_scaffold_5_pilon.337"	"Liom_evm.model.scaffold51114.3"	"not_sig"	-0.56675554463843	0.252541916884084	0.676154647256225	0.9174612593351	"DENN domain-containing protein 5B "	"not_sig"	-0.557060751188689	-0.0677765775535085	0.390138286968411	0.861218779989133
"OG0002572"	3180	"Dcor_evm.model.hic_scaffold_4_pilon.277"	"Liom_evm.model.scaffold26007.1"	"other"	-2.35424135447548	1.64269941945624	0.0621540011203481	0.289748303833939	"D-beta-hydroxybutyrate dehydrogenase, mitochondrial"	"other"	-4.09771354203339	-1.35411887475141	0.00235815316196416	0.0745463812586653
"OG0002572"	3180	"Dcor_evm.model.hic_scaffold_4_pilon.39"	"Liom_evm.model.scaffold26007.1"	"other"	-2.35424135447548	1.64269941945624	0.0621540011203481	0.289748303833939	"D-beta-hydroxybutyrate dehydrogenase, mitochondrial"	"other"	-5.27028039764484	-1.25308877536613	0.00011899843341118	0.0981252262217687
"OG0002573"	3181	"Dcor_evm.model.hic_scaffold_7_pilon.990"	"Liom_evm.model.scaffold16426.1"	"not_sig"	-1.2029034532054	-0.0329400924028812	0.371550537899125	0.991270328113738	"Protein timeless"	"other"	-1.79656243448316	-1.92951971683806	0.147772086971895	0.00136694682344074
"OG0002574"	3182	"Dcor_evm.model.hic_scaffold_9_pilon.1770"	"Liom_evm.model.scaffold49671.1"	"other"	0.227045385181803	1.06099396566625	0.674302074905303	0.0100651098405084	"DnaJ homolog subfamily C member 13"	"other"	0.466443012110383	0.510150809117855	0.208805415605039	0.0041391565611088
"OG0002577"	3183	"Dcor_evm.model.hic_scaffold_10_pilon.1302"	"Liom_evm.model.scaffold38812.1"	"other"	-0.505259961889393	-2.37322862072413	0.449474632039389	2.71454073464141e-06	"Calcium-binding mitochondrial carrier protein Aralar1"	"other"	1.61569288315781	-1.56266203746082	0.00486107304224119	9.81937208869533e-08
"OG0002578"	3184	"Dcor_evm.model.hic_scaffold_16_pilon.21"	"Liom_evm.model.scaffold29254.3"	"not_sig"	-3.23342210275809	-3.86612787918217	0.305143337922334	0.26819771402586	"PREDICTED: hornerin-like"	"not_tested"	NA	NA	NA	NA
"OG0002578"	3184	"Dcor_evm.model.hic_scaffold_6_pilon.811"	"Liom_evm.model.scaffold29254.3"	"not_sig"	-3.23342210275809	-3.86612787918217	0.305143337922334	0.26819771402586	"PREDICTED: hornerin-like"	"not_tested"	NA	NA	NA	NA
"OG0002579"	3185	"Dcor_evm.model.hic_scaffold_9_pilon.66"	"Liom_evm.model.scaffold41183.3"	"not_sig"	0.751797017440248	0.600737401440853	0.251511807066488	0.480355986325778	"Methionine--tRNA ligase, cytoplasmic "	"other"	1.3060154169453	1.49239658332073	0.0304820777080586	6.09357726524356e-07
"OG0002580"	3186	"Dcor_evm.model.hic_scaffold_3_pilon.1433"	"Liom_evm.model.scaffold02425.1"	"other"	-3.34855617109924	1.32907451082056	0.0285666692940011	0.55681189895362	"PREDICTED: uncharacterized protein LOC108557543"	"not_tested"	NA	NA	NA	NA
"OG0002580"	3186	"Dcor_evm.model.hic_scaffold_3_pilon.1433"	"Liom_evm.model.scaffold06008.2"	"not_sig"	1.14854304549204	-1.01166923023529	0.5455341585003	0.719392107557556	"PREDICTED: uncharacterized protein LOC108557543"	"not_tested"	NA	NA	NA	NA
"OG0002581"	3187	"Dcor_evm.model.hic_scaffold_5_pilon.39"	"Liom_evm.model.scaffold25059.3"	"not_sig"	0.277301393587951	-0.906228622988839	0.689786105364465	0.134841339547577	"Histidine--tRNA ligase, cytoplasmic "	"other"	0.873542335482477	0.856226741791815	0.0713733302084431	0.000373336903069929
"OG0002582"	3188	"Dcor_evm.model.hic_scaffold_9_pilon.1071"	"Liom_evm.model.scaffold48837.1"	"not_sig"	0.872668832839396	0.650376244824123	0.339095104313368	0.612604663755028	"PREDICTED: protein lingerer isoform X1"	"other"	-2.65204808840608	0.219115827001662	0.0002064582424089	0.653233704454055
"OG0002583"	3189	"Dcor_evm.model.hic_scaffold_5_pilon.492"	"Liom_evm.model.scaffold18845.1"	"not_sig"	-2.15747950207246	2.093344234741	0.342609529962682	0.438683987114508	"Soluble guanylate cyclase 88E"	"not_sig"	-0.750045790625599	-0.855804565905565	0.723381138894673	0.378325378406017
"OG0002584"	3190	"Dcor_evm.model.hic_scaffold_9_pilon.257"	"Liom_evm.model.scaffold47174.1"	"other"	0.312344168491491	-4.47640572429818	0.796970654243884	1.36011551076214e-08	"PREDICTED: ankyrin repeat domain-containing protein 12"	"D1-enriched"	3.66627490790454	-6.44081564323117	5.12960971422216e-05	9.81930142096933e-32
"OG0002585"	3191	"Dcor_evm.model.hic_scaffold_10_pilon.224"	"Liom_evm.model.scaffold09874.2"	"other"	-0.372852344663636	1.26768711658242	0.533027823604209	0.00862662153612901	"Heat shock protein beta-1"	"other"	-2.86300711550978	-0.246433222210066	1.72062262768311e-06	0.548863821674703
"OG0002586"	3192	"Dcor_evm.model.hic_scaffold_10_pilon.693"	"Liom_evm.model.scaffold10216.1"	"other"	-3.233706436931	1.57006486758999	0.0493315349656118	0.422888874638568	"Potassium channel subfamily K member 1"	"other"	0.764625442544421	-3.29412063356374	0.607300915945827	1.439417423551e-08
"OG0002587"	3193	"Dcor_evm.model.hic_scaffold_3_pilon.1037"	"Liom_evm.model.scaffold56342.3"	"other"	2.68894612187505	0.548423831261263	0.0134938723389799	0.802918789212753	"Protein melted"	"other"	-0.633087202884245	0.387327971419514	0.198966988846447	0.127649444482293
"OG0002588"	3194	"Dcor_evm.model.hic_scaffold_3_pilon.1357"	"Liom_evm.model.scaffold47944.5"	"other"	-1.80908842891538	-1.83388330226943	0.015581726095946	0.0182892757097804	"4-aminobutyrate aminotransferase, mitochondrial"	"other"	-2.60948959363528	1.84871642218864	0.153079855280187	0.0473199457899121
"OG0002589"	3195	"Dcor_evm.model.hic_scaffold_9_pilon.86"	"Liom_evm.model.scaffold39634.1"	"not_sig"	-0.491961246458427	0.772598910231555	0.681662257400154	0.594640169932215	"DNA repair protein complementing XP-C cells homolog"	"other"	-1.49851773655208	-0.35022667217433	0.0102828490670318	0.318136385356156
"OG0002589"	3195	"Dcor_evm.model.hic_scaffold_9_pilon.86"	"Liom_evm.model.scaffold45450.2"	"not_sig"	-0.284894220592872	0.0486167121486181	0.6924067325527	0.971298624753286	"DNA repair protein complementing XP-C cells homolog"	"other"	-1.49851773655208	-0.35022667217433	0.0102828490670318	0.318136385356156
"OG0002590"	3196	"Dcor_evm.model.hic_scaffold_3_pilon.1513"	"Liom_evm.model.scaffold18924.7"	"not_sig"	0.584024542614053	-0.239015398269093	0.0966830190078613	0.679911740231106	"MICOS complex subunit Mic60"	"not_sig"	0.384363968752584	0.108639656548593	0.185789328729176	0.518176124565877
"OG0002591"	3197	"Dcor_evm.model.hic_scaffold_7_pilon.445"	"Liom_evm.model.scaffold55727.2"	"D2-enriched"	-0.370153825236103	8.35711281431361	0.814265657122605	6.64046270691816e-19	"PREDICTED: follicle cell protein 3C-1-like"	"not_tested"	NA	NA	NA	NA
"OG0002591"	3198	"Dcor_evm.model.hic_scaffold_7_pilon.444"	"Liom_evm.model.scaffold36337.1"	"not_sig"	-0.127831946691949	2.89263696711511	0.968631671205377	0.263528616474069	"PREDICTED: follicle cell protein 3C-1-like"	"not_tested"	NA	NA	NA	NA
"OG0002592"	3199	"Dcor_evm.model.hic_scaffold_3_pilon.744"	"Liom_evm.model.scaffold31472.1"	"other"	-4.11475546034504	0.437643439065803	0.00220901991445574	0.888146907994229	"PREDICTED: uncharacterized protein LOC108567978"	"ctrl-enriched"	-7.90501705798311	-7.09529227007675	0.000414620836960172	1.04129358693511e-09
